5666:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
5683:81646,60889,81645,81643,81642,81644,81647,81653,81648,81652
5691:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
5696:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
5702:81654,60875,81653,81651,81650,81652,81655,81661,81656,81660
5707:81645,60889,81644,81642,81641,81643,81646,81652,81647,81651
5717:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
5718:75676,51952,75672,75669,75670,75679,75687,75681,75686,75682
5721:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
5722:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
5741:82228,61669,82227,82225,82224,82226,82229,82236,82235,82230
5765:81642,60890,81641,81639,81638,81640,81643,81649,81644,81648
5766:73610,50994,73609,73606,73608,73613,73630,73622,73628,73624
5780:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
5784:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
5788:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
5798:81644,60890,81643,81641,81640,81642,81645,81651,81646,81650
5803:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
5817:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
5822:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
5834:81641,60890,81640,81638,81637,81639,81642,81648,81643,81647
5858:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
5863:78413,54147,78412,78410,78411,78414,78424,78415,78423,78421
5864:82226,61669,82225,82223,82222,82224,82227,82234,82233,82228
5865:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
5866:75463,51862,75460,75457,75459,75470,75478,75471,75477,75473
5876:81640,60889,81639,81637,81636,81638,81641,81647,81642,81646
5884:81643,60888,81642,81640,81639,81641,81644,81650,81645,81649
5890:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
5891:81646,60889,81645,81643,81642,81644,81647,81653,81648,81652
5892:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
5894:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
5896:80478,56454,80477,80474,80475,80479,80489,80480,80487,80482
5904:70869,50040,70868,70854,70859,70875,70887,70877,70886,70884
5905:75704,51971,75702,75697,75698,75706,75725,75708,75724,75712
5922:75800,52014,75799,75797,75798,75801,75810,75803,75809,75806
5923:76158,52221,76156,76154,76155,76160,76168,76163,76167,76165
5943:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
5947:69620,49717,69617,69602,69606,69622,69633,69624,69632,69625
5956:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
5964:81649,60884,81648,81646,81645,81647,81650,81656,81651,81655
5978:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
5990:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
5994:72105,50407,72104,72093,72101,72106,72123,72110,72121,72113
6001:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
6002:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
6013:76132,52201,76130,76128,76129,76133,76142,76134,76140,76138
6018:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
6020:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
6027:81642,60888,81641,81639,81638,81640,81643,81649,81644,81648
6031:81640,60891,81639,81637,81636,81638,81641,81647,81642,81646
6062:81644,60889,81643,81641,81640,81642,81645,81651,81646,81650
6067:76179,52231,76173,76170,76172,76180,76186,76181,76185,76182
6073:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
6076:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
6078:81643,60890,81642,81640,81639,81641,81644,81650,81645,81649
6083:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
6093:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
6109:75522,51881,75518,75505,75507,75523,75530,75524,75529,75527
6110:73682,51024,73678,73674,73677,73684,73706,73691,73705,73699
6118:82226,61668,82225,82223,82222,82224,82227,82234,82233,82228
6128:76995,52756,76989,76982,76988,76996,77006,76998,77001,76999
6135:82227,61669,82226,82224,82223,82225,82228,82235,82234,82229
6137:81654,60877,81653,81651,81650,81652,81655,81661,81656,81660
6139:76571,52460,76569,76567,76568,76573,76582,76576,76580,76577
6140:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
6145:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
6146:81658,60869,81657,81655,81654,81656,81659,81665,81660,81664
6155:82228,61664,82227,82225,82224,82226,82229,82236,82235,82230
6161:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
6162:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
6164:81642,60891,81641,81639,81638,81640,81643,81649,81644,81648
6179:82224,61661,82223,82221,82220,82222,82225,82232,82231,82226
6186:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
6192:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
6202:75203,51715,75201,75192,75196,75211,75219,75212,75217,75213
6205:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
6207:76664,52541,76660,76657,76659,76665,76673,76667,76671,76669
6210:82229,61669,82228,82226,82225,82227,82230,82237,82236,82231
6219:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
6228:81650,60883,81649,81647,81646,81648,81651,81657,81652,81656
6270:82225,61667,82224,82222,82221,82223,82226,82233,82232,82227
6271:75985,52115,75980,75976,75977,75986,75996,75987,75994,75988
6274:75201,51712,75196,75189,75192,75203,75217,75211,75216,75212
6283:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
6290:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
6292:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
6298:81642,60891,81641,81639,81638,81640,81643,81649,81644,81648
6301:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
6312:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
6331:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
6336:81643,60890,81642,81640,81639,81641,81644,81650,81645,81649
6338:82227,61668,82226,82224,82223,82225,82228,82235,82234,82229
6345:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
6351:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
6357:81656,60874,81655,81653,81652,81654,81657,81663,81658,81662
6371:75862,52040,75859,75856,75858,75864,75875,75867,75873,75868
6391:70241,49872,70238,70234,70236,70243,70268,70246,70260,70255
6392:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
6395:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
6404:80412,56017,80410,80408,80409,80413,80422,80415,80420,80417
6407:82228,61668,82227,82225,82224,82226,82229,82236,82235,82230
6413:78455,54066,78454,78445,78453,78456,78468,78457,78464,78462
6420:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
6450:81645,60888,81644,81642,81641,81643,81646,81652,81647,81651
6457:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
6469:77109,52852,77108,77104,77106,77110,77123,77114,77122,77115
6475:81642,60889,81641,81639,81638,81640,81643,81649,81644,81648
6520:81639,60887,81638,81636,81635,81637,81640,81646,81641,81645
6536:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
6543:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
6555:82227,61669,82226,82224,82223,82225,82228,82235,82234,82229
6565:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
6568:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
6569:74256,51246,74249,74244,74248,74259,74272,74260,74270,74262
6587:82226,61667,82225,82223,82222,82224,82227,82234,82233,82228
6593:81655,60876,81654,81652,81651,81653,81656,81662,81657,81661
6594:76496,52411,76495,76492,76494,76497,76511,76498,76508,76501
6597:78145,53857,78144,78142,78143,78146,78158,78150,78156,78154
6600:74668,51446,74661,74651,74657,74674,74686,74675,74682,74676
6601:76453,52464,76451,76447,76448,76454,76462,76456,76460,76457
6602:75286,51762,75282,75279,75280,75288,75300,75289,75297,75291
6603:72413,50514,72409,72403,72407,72416,72426,72417,72425,72420
6641:81642,60886,81641,81639,81638,81640,81643,81649,81644,81648
6642:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
6655:81642,60891,81641,81639,81638,81640,81643,81649,81644,81648
6658:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
6671:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
6676:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
6682:77704,53382,77703,77699,77700,77706,77721,77707,77716,77714
6694:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
6698:81658,60869,81657,81655,81654,81656,81659,81665,81660,81664
6723:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
6724:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
6725:82227,61667,82226,82224,82223,82225,82228,82235,82234,82229
6728:82228,61669,82227,82225,82224,82226,82229,82236,82235,82230
6735:81643,60889,81642,81640,81639,81641,81644,81650,81645,81649
6736:81637,60887,81636,81634,81633,81635,81638,81644,81639,81643
6737:81644,60890,81643,81641,81640,81642,81645,81651,81646,81650
6749:81647,60883,81646,81644,81643,81645,81648,81654,81649,81653
6755:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
6773:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
6792:77304,53053,77301,77298,77299,77306,77312,77307,77311,77309
6793:82230,61669,82229,82227,82226,82228,82231,82238,82237,82232
6843:82225,61666,82224,82222,82221,82223,82226,82233,82232,82227
6851:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
6881:76109,52265,76104,76100,76101,76110,76121,76113,76120,76114
6883:77190,52915,77183,77181,77182,77194,77205,77195,77203,77197
6886:82227,61669,82226,82224,82223,82225,82228,82235,82234,82229
6889:78616,54303,78615,78611,78614,78618,78628,78620,78626,78622
6894:71937,50371,71935,71923,71925,71939,71968,71941,71967,71948
6895:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
6898:77134,52968,77133,77128,77129,77135,77142,77136,77139,77137
6903:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
6932:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
6933:82230,61670,82229,82227,82226,82228,82231,82238,82237,82232
6935:81325,57896,81324,81321,81320,81323,81326,81333,81327,81332
6939:82228,61669,82227,82225,82224,82226,82229,82236,82235,82230
6948:81641,60889,81640,81638,81637,81639,81642,81648,81643,81647
6950:73859,51083,73854,73846,73850,73861,73876,73862,73875,73864
6958:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
6960:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
6966:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
6977:82230,61670,82229,82227,82226,82228,82231,82238,82237,82232
6982:78497,54114,78493,78491,78492,78500,78509,78501,78507,78503
6983:75540,51930,75538,75536,75537,75551,75565,75554,75562,75558
6984:82228,61668,82227,82225,82224,82226,82229,82236,82235,82230
6992:75554,51892,75551,75538,75540,75558,75570,75560,75566,75562
7005:82228,61665,82227,82225,82224,82226,82229,82236,82235,82230
7019:81648,60883,81647,81645,81644,81646,81649,81655,81650,81654
7027:73777,51046,73776,73771,73775,73779,73787,73781,73786,73782
7034:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
7035:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
7036:75960,52106,75959,75956,75957,75961,75973,75965,75971,75966
7044:76099,52173,76092,76089,76090,76100,76114,76104,76113,76109
7053:82228,61668,82227,82225,82224,82226,82229,82236,82235,82230
7059:81642,60891,81641,81639,81638,81640,81643,81649,81644,81648
7069:81656,60873,81655,81653,81652,81654,81657,81663,81658,81662
7077:70345,49901,70342,70337,70340,70347,70354,70350,70353,70351
7096:74958,51571,74951,74946,74949,74960,74969,74961,74966,74963
7112:82228,61669,82227,82225,82224,82226,82229,82236,82235,82230
7116:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
7118:81643,60890,81642,81640,81639,81641,81644,81650,81645,81649
7133:81646,60889,81645,81643,81642,81644,81647,81653,81648,81652
7137:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
7140:75578,51908,75575,75566,75570,75580,75591,75581,75590,75588
7159:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
7173:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
7178:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
7183:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
7184:77408,53048,77407,77405,77406,77410,77419,77411,77418,77413
7188:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
7192:82227,61666,82226,82224,82223,82225,82228,82235,82234,82229
7196:81645,60888,81644,81642,81641,81643,81646,81652,81647,81651
7203:81643,60888,81642,81640,81639,81641,81644,81650,81645,81649
7214:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
7224:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
7225:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
7230:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
7232:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
7239:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
7242:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
7254:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
7268:76235,52267,76233,76229,76230,76239,76255,76241,76253,76249
7291:77985,53674,77984,77980,77982,77986,77996,77987,77995,77990
7294:81641,60890,81640,81638,81637,81639,81642,81648,81643,81647
7299:82224,61666,82223,82221,82220,82222,82225,82232,82231,82226
7303:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
7326:77721,53523,77716,77714,77715,77724,77730,77725,77729,77727
7340:74530,51367,74529,74523,74524,74531,74550,74534,74545,74536
7346:81642,60890,81641,81639,81638,81640,81643,81649,81644,81648
7348:81641,60893,81640,81638,81637,81639,81642,81648,81643,81647
7351:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
7356:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
7366:81650,60882,81649,81647,81646,81648,81651,81657,81652,81656
7367:81644,60890,81643,81641,81640,81642,81645,81651,81646,81650
7383:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
7397:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
7410:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
7414:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
7419:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
7429:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
7433:77077,52852,77076,77072,77074,77080,77086,77081,77085,77083
7444:82228,61669,82227,82225,82224,82226,82229,82236,82235,82230
7451:71120,50111,71115,71102,71111,71124,71136,71125,71132,71126
7461:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
7466:75747,51992,75744,75740,75743,75748,75760,75749,75758,75750
7467:81640,60883,81639,81637,81636,81638,81641,81647,81642,81646
7488:81645,60889,81644,81642,81641,81643,81646,81652,81647,81651
7489:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
7517:73227,50828,73224,73215,73219,73232,73251,73241,73248,73242
7518:82230,61666,82229,82227,82226,82228,82231,82238,82237,82232
7519:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
7527:70982,50073,70977,70970,70972,70983,71015,70993,71009,70994
7542:74502,51353,74501,74492,74496,74503,74520,74505,74518,74511
7555:68189,49381,68187,68179,68183,68194,68209,68195,68202,68196
7556:82224,61667,82223,82221,82220,82222,82225,82232,82231,82226
7558:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
7563:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
7572:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
7586:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
7590:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
7603:81643,60889,81642,81640,81639,81641,81644,81650,81645,81649
7605:81647,60884,81646,81644,81643,81645,81648,81654,81649,81653
7607:82228,61669,82227,82225,82224,82226,82229,82236,82235,82230
7608:75915,52071,75914,75911,75913,75916,75926,75919,75924,75920
7612:75764,52003,75763,75760,75762,75769,75776,75770,75774,75771
7617:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
7637:81642,60890,81641,81639,81638,81640,81643,81649,81644,81648
7657:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
7661:81642,60889,81641,81639,81638,81640,81643,81649,81644,81648
7678:81646,60890,81645,81643,81642,81644,81647,81653,81648,81652
7682:71582,50248,71581,71575,71579,71583,71592,71584,71590,71587
7692:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
7699:74757,51477,74756,74750,74755,74761,74787,74764,74786,74774
7707:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
7708:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
7713:81659,60869,81658,81656,81655,81657,81660,81666,81661,81665
7734:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
7741:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
7742:82226,61667,82225,82223,82222,82224,82227,82234,82233,82228
7743:82228,61669,82227,82225,82224,82226,82229,82236,82235,82230
7751:81658,60868,81657,81655,81654,81656,81659,81665,81660,81664
7760:82230,61670,82229,82227,82226,82228,82231,82238,82237,82232
7766:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
7787:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
7813:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
7818:80174,56001,80173,80171,80172,80176,80185,80177,80183,80179
7823:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
7825:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
7833:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
7841:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
7844:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
7850:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
7863:81642,60891,81641,81639,81638,81640,81643,81649,81644,81648
7869:81637,60881,81636,81634,81633,81635,81638,81644,81639,81643
7888:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
7889:71911,50363,71902,71895,71898,71913,71923,71915,71922,71916
7894:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
7903:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
7915:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
7921:76602,52727,76601,76598,76599,76610,76620,76611,76619,76612
7945:74570,51391,74569,74564,74566,74572,74580,74573,74576,74574
7946:82225,61668,82224,82222,82221,82223,82226,82233,82232,82227
7949:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
7951:75744,51965,75743,75739,75740,75747,75758,75748,75753,75749
7958:81658,60869,81657,81655,81654,81656,81659,81665,81660,81664
7962:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
7964:79468,54855,79466,79460,79465,79469,79478,79470,79476,79472
7967:73846,51090,73843,73838,73842,73850,73862,73852,73861,73854
7969:75379,51800,75377,75374,75375,75381,75390,75382,75387,75384
7975:74732,51463,74728,74724,74726,74734,74745,74735,74742,74737
7976:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
7977:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
7981:72783,50688,72780,72775,72777,72788,72807,72790,72798,72791
7990:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
8002:81647,60885,81646,81644,81643,81645,81648,81654,81649,81653
8008:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
8009:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
8023:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
8032:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
8036:72647,50623,72646,72641,72644,72651,72663,72654,72662,72655
8054:82222,61665,82221,82219,82218,82220,82223,82230,82229,82224
8065:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8068:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
8069:80378,56196,80376,80373,80374,80380,80387,80381,80386,80384
8081:81643,60890,81642,81640,81639,81641,81644,81650,81645,81649
8090:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
8097:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
8103:82225,61657,82224,82222,82221,82223,82226,82233,82232,82227
8104:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
8130:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
8134:81640,60890,81639,81637,81636,81638,81641,81647,81642,81646
8137:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8141:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8144:73942,51117,73936,73927,73933,73944,73956,73946,73953,73949
8150:81644,60890,81643,81641,81640,81642,81645,81651,81646,81650
8159:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8161:68432,49436,68428,68425,68426,68441,68465,68442,68453,68449
8163:81647,60888,81646,81644,81643,81645,81648,81654,81649,81653
8184:74750,51475,74749,74742,74745,74755,74774,74756,74764,74757
8186:81639,60886,81638,81636,81635,81637,81640,81646,81641,81645
8200:75959,52097,75957,75954,75956,75960,75971,75961,75970,75965
8206:82227,61669,82226,82224,82223,82225,82228,82235,82234,82229
8217:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8224:82227,61666,82226,82224,82223,82225,82228,82235,82234,82229
8225:77996,53712,77995,77990,77992,77997,78011,78000,78009,78006
8227:77951,53627,77950,77947,77949,77952,77962,77956,77961,77959
8229:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
8245:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
8263:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
8264:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
8270:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
8276:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
8285:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
8286:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
8287:81642,60889,81641,81639,81638,81640,81643,81649,81644,81648
8290:75920,52081,75919,75915,75916,75921,75937,75924,75933,75926
8310:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
8314:77538,53145,77537,77534,77536,77539,77545,77540,77543,77541
8325:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8326:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
8334:75763,52001,75762,75758,75760,75764,75774,75769,75773,75770
8336:81645,60888,81644,81642,81641,81643,81646,81652,81647,81651
8343:81641,60890,81640,81638,81637,81639,81642,81648,81643,81647
8347:78506,54198,78503,78501,78502,78507,78515,78508,78513,78511
8352:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
8368:76083,52172,76082,76073,76074,76087,76099,76088,76092,76089
8380:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
8396:82230,61670,82229,82227,82226,82228,82231,82238,82237,82232
8401:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
8406:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
8411:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
8413:76090,52181,76089,76087,76088,76092,76110,76099,76109,76100
8435:75433,51852,75431,75425,75430,75434,75447,75435,75442,75437
8449:82228,61668,82227,82225,82224,82226,82229,82236,82235,82230
8450:75748,52060,75747,75743,75744,75749,75762,75750,75760,75753
8476:79170,54542,79168,79165,79167,79171,79184,79173,79182,79179
8477:81643,60890,81642,81640,81639,81641,81644,81650,81645,81649
8491:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
8499:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
8500:81637,60887,81636,81634,81633,81635,81638,81644,81639,81643
8510:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
8513:82226,61668,82225,82223,82222,82224,82227,82234,82233,82228
8517:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
8530:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8531:78953,54655,78950,78948,78949,78955,78963,78957,78962,78959
8534:80018,55511,80017,80014,80015,80019,80027,80020,80026,80022
8536:76134,52200,76133,76130,76132,76138,76154,76139,76145,76140
8537:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
8552:75988,52219,75987,75985,75986,75991,76004,75996,76003,75997
8569:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
8578:74314,51278,74312,74303,74309,74315,74350,74316,74331,74326
8581:81643,60889,81642,81640,81639,81641,81644,81650,81645,81649
8582:76304,52301,76303,76296,76300,76306,76314,76307,76312,76308
8600:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
8603:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
8635:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
8636:75381,51810,75379,75374,75377,75382,75392,75384,75390,75385
8637:81658,60869,81657,81655,81654,81656,81659,81665,81660,81664
8644:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
8651:77594,53289,77593,77590,77591,77595,77605,77596,77601,77598
8660:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8670:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
8681:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8692:82228,61667,82227,82225,82224,82226,82229,82236,82235,82230
8711:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
8717:74491,51390,74488,74485,74486,74492,74511,74496,74509,74502
8718:82226,61669,82225,82223,82222,82224,82227,82234,82233,82228
8719:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
8735:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
8736:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8746:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
8747:80929,57117,80928,80926,80927,80931,80938,80932,80937,80934
8755:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
8760:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8765:77337,53007,77336,77334,77335,77338,77356,77342,77355,77345
8768:82226,61669,82225,82223,82222,82224,82227,82234,82233,82228
8771:82229,61669,82228,82226,82225,82227,82230,82237,82236,82231
8774:81639,60886,81638,81636,81635,81637,81640,81646,81641,81645
8782:75163,51688,75161,75150,75153,75164,75172,75166,75170,75167
8788:82222,61663,82221,82219,82218,82220,82223,82230,82229,82224
8789:82228,61668,82227,82225,82224,82226,82229,82236,82235,82230
8790:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
8802:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
8810:77951,53665,77950,77947,77949,77952,77964,77956,77961,77959
8812:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
8822:77194,53031,77190,77183,77189,77195,77205,77196,77203,77197
8825:82223,61663,82222,82220,82219,82221,82224,82231,82230,82225
8844:74496,51353,74492,74488,74491,74501,74514,74502,74511,74503
8850:74634,51423,74633,74630,74631,74636,74650,74638,74649,74640
8852:79698,55076,79696,79693,79695,79702,79714,79703,79713,79707
8862:75081,51652,75077,75075,75076,75082,75096,75085,75091,75087
8863:81663,60863,81662,81660,81659,81661,81664,81670,81665,81669
8868:81645,60890,81644,81642,81641,81643,81646,81652,81647,81651
8870:76382,52348,76381,76376,76380,76387,76393,76388,76392,76389
8872:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8877:81456,58346,81455,81453,81452,81454,81457,81465,81458,81463
8889:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
8890:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
8900:81645,60890,81644,81642,81641,81643,81646,81652,81647,81651
8906:81644,60890,81643,81641,81640,81642,81645,81651,81646,81650
8912:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
8913:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
